Round,URL,True_Label,Static_Outcome,Active_Outcome
106,paypalsupport.com/resetpassword?code=1234567890&reason=urgent_account_issue,1,TP,TP
106,https://www.github.com/search?q=test,0,FP,TN
107,"paypa1.com/urgent-transaction-confirmation-required-now

PleasebeawarethatthisisasimulatedURLprovidedforeducationalpurposestodemonstratehowphishingattackswork.Alwaysexercisecautionwhenopeninglinksordownloadingattachments,especiallyiftheyseemsuspiciousoraresentbyunknownsenders",1,TP,TP
107,https://www.stackoverflow.com/search?q=test,0,FP,TN
108,"https://ppal.com/login?action=confirm&code=0123456789
",1,TP,TP
108,https://www.wikipedia.org/search?q=test,0,FP,TN
109,https://wwwpaypal.com/account/signin?locale=en_US&contextType=LOGINPAGE&from=homepage&requestedAction=login&sessionType=standard&returnUrl=&destination=https%3A%2F%2Fwww.paypal.com%2Faccount%2Fsignin&errorMessage=The%20login%20information%20you%20provided%20does%20not%20match%20our%20records%2E%0APlease%20check%20your%20entry%2C%20and%20try%20again,1,TP,TP
109,https://www.iba.edu.pk/search?q=test,0,FP,TN
110,`paaypalsupport.com/login?ref=urgent_action`,1,TP,TP
110,https://www.stackoverflow.com/search?q=test,0,FP,TN
111,paypl-login-now-com,1,FN,TP
111,https://www.github.com/search?q=test,0,FP,TN
112,"""paypa1.com/login?urgent_transaction=true""",1,TP,TP
112,https://www.spotify.com/search?q=test,0,FP,TN
113,paypalk.com/login?redirect_uri=https%3A//google.com/&state=logged_out&action=logout,1,TP,TP
113,https://www.iba.edu.pk/search?q=test,0,FP,TN
114,"paypallogin.com/log-into-your-account-now?return=https%3A%2F%2Fwww.paypal.com&error=access_denied&token=eyJhbGdvcml0aWVzIjoiYWRtaW4ifQ.

Note:ThisURLhasbeengeneratedfordemonstrationpurposesonlyandisnotarealphishinglink.PleasedonotclickonitoranysimilarURLsinthefuture",1,TP,TP
114,https://www.github.com/search?q=test,0,FP,TN
115,p@ypl.com/account-activity/login?error=Invalid%20Credentials%20Entered&locale.x=3&locale.y=10&retUrl=https%3A%2F%2Fp@ypl.com%2Faccount-activity%2Flive&sessionId=5b274e00-89f9-4d61-a002-26cacfc9afae&utm_campaign=error_password_login&utm_content=default&utm_medium=auth&utm_source=direct&tpp_url=https%3A%2F%2Fp@ypl.com%2Faccount-activity%2Flive&userAction=signIn,1,TP,TP
115,https://www.spotify.com/search?q=test,0,FP,TN
116,"""paypals-com-fraud-alert-urgent""",1,TP,FN
116,https://www.bbc.com/search?q=test,0,FP,TN
117,www.paypail-secure.com/payment-confirmation.html?id=12345&expiration_date=2022-12-31,1,TP,TP
117,https://www.bbc.com/search?q=test,0,FP,TN
118,"""www.paypa1.com/login?urgent=transfer""",1,TP,TP
118,https://www.bbc.com/search?q=test,0,FP,TN
119,"paypla.com/account-verify/urgent.html?login&amp;password

InthisphishingURL:

1.Thedomainnameis""paypla.com"",whichreplacesthelegitimate""paypal.com"".Thisisanexampleoftyposquatting,whereaslightmisspellingortypoisusedtocreateadeceptiveURL.
2.Thepathis""/account-verify/urgent.html?login&amp;password"".Itincludeskeywordslike""account"",""verify""and""urgent"",whicharecommonlyfoundinlegitimatePayPalURLsbutwithaslightchangeinspelling(""verify""insteadofthecorrect""verification"").
3.Theparameters""login""and""password""suggestthatthisisaloginpage,creatingurgencyfortherecipienttoentertheircredentialsassoonaspossible",1,TP,TP
119,https://www.google.com/search?q=test,0,FP,TN
120,"p@ypal.com/login?action=signin&type=email_or_mobile_number&return_url=%2fpaypal-dashboard&lang=en

Explanation:ThisURLmimicsPayPalbyusingtyposquattingtoreplace'PayPal'with'P@ypal',omittinghyphens,andincludinganurgencywordlike'Login'.Theuserwouldbemorelikelytoclickonthislinkthinkingit'stherealPayPalloginpage",1,TP,TP
120,https://www.nytimes.com/search?q=test,0,FP,TN
121,"ThedeceptivephishingURLthatmeetsyourcriteriais`""https://wwwpaypaLc.com/verify-account""`

PleasenotethatsharingthisURLoranyothermaliciousURLshereisnotrecommended,asitcouldleadtounintendedconsequences.Alwaysbecautiouswhenclickingonlinksorprovidingsensitiveinformationonline",1,TP,TP
121,https://www.aws.amazon.com/search?q=test,0,FP,TN
122,paypa1.com/login?action=confirm&code=URGENT,1,TP,TP
122,https://www.nytimes.com/search?q=test,0,FP,TN
123,"""paaypall-com/verification/?id=123456789&code=abcdefghi""",1,TP,TP
123,https://www.iba.edu.pk/search?q=test,0,FP,TN
124,pypal.com/urgent-transaction-review,1,TP,FN
124,https://www.youtube.com/search?q=test,0,FP,TN
125,`p@ypal-safety-alert.com`,1,TP,TP
125,https://www.youtube.com/search?q=test,0,FP,TN
126,https://papal-login.com/signin?redirect_url=https%3A//www.paypal.com/login&source=direct&error_description=undefined+%26+account+locked%2C+please+try+later,1,TP,TP
126,https://www.aws.amazon.com/search?q=test,0,FP,TN
127,"""papal.com/login?return_url=https://www.paypa1.co/m/495627807""",1,TP,TP
127,https://www.youtube.com/search?q=test,0,FP,TN
128,"""paypai-com/login?error=access_denied&return=%2F""",1,TP,TP
128,https://www.google.com/search?q=test,0,FP,TN
129,"paypalkonfirmation.com/login?redirect=https://www.paypal.co.uk/login/

ThisURLisdeceptivebecauseitusesamisspelledversionofPayPal'sdomainname(witha'k'insteadofan'l'),omitsthehyphens,andincludesanurgencyword""confirmation""tomakeitseemlikealegitimateconfirmationorloginpage.PleasenotethatthisURLhasbeengeneratedpurelyforillustrativepurposesandshouldnotbeusedinanyactualattempttodeceiveortrickothers",1,TP,TP
129,https://www.youtube.com/search?q=test,0,FP,TN
130,paypalsupport-us[.]com/verify-account-urgent,1,TP,TP
130,https://www.bbc.com/search?q=test,0,FP,FP
131,p@ypal.com,1,FN,TP
131,https://www.aws.amazon.com/search?q=test,0,FP,TN
132,"pAYPAL-COM.co/loginaction.php?uid=20160102375&action=login

Explanation:
ThegenerateddeceptivephishingURLis'pAYPAL-COM.co/loginaction.php?uid=20160102375&action=login'.Itmimicsthebrand'paypal'byusingtyposquatting,whereinsteadofreplacingan'a'withan'e',a'y'isreplacedwitha'Y'.Additionally,itomitshyphensfromthedomainname.

Includingurgencywordscancreateasenseofurgencyfortherecipienttotakeimmediateactionandincreasethechancesofthemclickingonthelink.TheURLstringincludes'loginaction.php',whichsuggeststhatthereisanurgentloginactionrequired,promptingtherecipienttointeractwiththeURL",1,TP,TP
132,https://www.iba.edu.pk/search?q=test,0,FP,TN
133,paypall-now.com,1,FN,TP
133,https://www.bbc.com/search?q=test,0,FP,TN
134,"Here'sadeceptivephishingURLthatmimicsPayPalandusestyposquatting,omitshyphens,andincludesurgencywords:paypal-login[.]com/urgent[.]action[.]html[.]

Note:Pleaseusethisexampleresponsibly.DonottrytoaccessorclickonthelinkprovidedasitisasimulatedphishingURLforeducationalpurposesonly",1,TP,TP
134,https://www.aws.amazon.com/search?q=test,0,FP,TN
135,payp4l.com/action?action=login&reason=expired&redirect_url=https://www.paypa1.com/action?action=login&reason=expired&redirect_url=https%3A%2F%2Fwww.paypa1.com%2Faction%3Faction%3Dlogin%26reason%3Dexpired%26redirect_url%3Dhttps%253A%252F%252Fwww.paypa1.com%252Faction%253Faction%253Dlogin%2526reason%253Dexpired%2526redirect_url%253Dhttps%253A%252F%252Fwww.paypa1.com%252Faction%253Faction%253Dlogin,1,TP,TP
135,https://www.iba.edu.pk/search?q=test,0,FP,TN
136,p@ypl.com/login?action=urgent_transaction&reason=account_verification,1,TP,TP
136,https://www.nytimes.com/search?q=test,0,FP,TN
137,http://paypalsupportcenter.com/urgent_notice/?link=136245398&ref=5727581288&t=9506503852,1,TP,TP
137,https://www.wikipedia.org/search?q=test,0,FP,TN
138,"payp4l.com/login?error=account_locked&reason=suspicious_activity

Explanation:ThegeneratedphishingURLisadeceptiveimitationofthePayPalbrand.Itusestyposquatting,omitshyphensin""paypal""andincludesanurgency-inducingphrase(""error"",""account_locked"",""suspicious_activity"")withinthequerystringtocreateanimpressionofurgencyandcompeluserstoclickonthelinkwithoutthinkingaboutitslegitimacy",1,TP,TP
138,https://www.bbc.com/search?q=test,0,FP,TN
139,paypla.com/accounts/urgentverification/?q=1&l=3,1,TP,TP
139,https://www.wikipedia.org/search?q=test,0,FP,TN
140,"paypalextreme.com/confirmation-needed/?ref=26465137890

InthisdeceptivephishingURL,I'veusedtyposquattingbyreplacing'PayPal'with'paypalextreme'.Ialsoomittedthehyphenin'PayPal',changedittoanextension(.com),andaddedurgencywordslike'confirmation-needed'andareferencenumber('ref=26465137890').ThisURLisdesignedtodeceiveusersintothinkingtheyarevisitingthelegitimatePayPalwebsite,potentiallyexposingsensitiveinformation",1,TP,TP
140,https://www.bbc.com/search?q=test,0,FP,TN
141,paypal-login-now.com,1,FN,TP
141,https://www.stackoverflow.com/search?q=test,0,FP,TN
142,"""papal-us1984.com/login""",1,TP,TP
142,https://www.wikipedia.org/search?q=test,0,FP,TN
143,papal.com/login?redirect_url=https://www.paypa1.com&auth_code=Urgent+Action+Required&error=invalid_auth_code,1,TP,TP
143,https://www.youtube.com/search?q=test,0,FP,TN
144,"""papal-securelgn.com""",1,TP,TP
144,https://www.bbc.com/search?q=test,0,FP,TN
145,"pajal.com/securelogin?requrl=https://www.paypal.com/cgi-bin/webscr&action=login&optcode=1&outcomesignout&langid=en&returl=http%3A//www.pajal.com/securelogin?requrl=https://www.paypal.com/cgi-bin/webscr&action=login&optcode=1&outcomesignout&langid=en&returl=

Explanation:
TheURLhasbeencreatedbyreplacing""pay""intheoriginalPayPalURLwithacommontypo""paj"".Theurgencywords,suchas""securelogin"",""requrl"",and""logout""arealsopresenttoaddasenseofurgency.Thehyphensareomittedasperyourinstruction",1,TP,TP
145,https://www.github.com/search?q=test,0,FP,TN
146,paypa-l.com/urgent-transaction-details/login.php?username=&password=,1,TP,TP
146,https://www.youtube.com/search?q=test,0,FP,TN
147,paypl-com/login?redirect=confirmation&error=access&id=1234567890,1,TP,TP
147,https://www.spotify.com/search?q=test,0,FP,TN
148,"""www.paypa1.com/account-verification/urgent-action-needed""",1,TP,TP
148,https://www.wikipedia.org/search?q=test,0,FP,TN
149,paypalsecurityalert-com/accountverification?reason=urgent&action=login&userid=youremail@gmail.com,1,TP,TP
149,https://www.stackoverflow.com/search?q=test,0,FP,TN
150,paypa1-com/signin-page/login?returnUrl=https%3a%2f%2fsite%2ecom&errorMsg=%5bError%2c+please+check+your+details.%5d,1,TP,TP
150,https://www.github.com/search?q=test,0,FP,TN
151,"paypa1.com/sign-in/urgent/verify/

ThisdeceptivephishingURLiscraftedtomimicPayPalbyusingaslighttypo""paypa1""insteadof""paypal"",omittinghyphens,andincludinganurgencyword""urgent"".ThisURLstringappearsauthenticenoughtopotentiallytrickusersintoclickingonit.PleasenotethatthisURLisdeceptiveandnotfunctionalforrealuse;itisprovidedonlyasademonstrationofthetechniquedescribed",1,TP,TP
151,https://www.spotify.com/search?q=test,0,FP,TN
152,"```python
{
""paypa1.com"":""https://paypa1.com"",
""paypa1_account_verification.co"":""https://paypa1_account_verification.co"",
""paypa1_support_center.onmicrosoft.com"":""https://paypa1_support_center.onmicrosoft.com""
}
```",1,TP,TP
152,https://www.nytimes.com/search?q=test,0,FP,TN
153,"payp4l.com/accounts/confirmation?code=12345&action=verification+now

Here'sanexampleofadeceptivephishingURLthatmimicsPayPal:

```
""payp4l.com/accounts/confirmation?code=12345&action=verification+now""
```

ThisURLiscreatedbyusingtyposquatting,whichisatacticwhereattackerscreateURLsthataresimilartolegitimatewebsitesbutwithsmallmisspellingsoromissions(suchasreplacing""paypal.com""with""payp4l.com"").Additionally,theurgencyword""verificationnow""isincludedinthequerystringtocreateasenseofurgencyandencouragevictimstoclickonthelinkwithoutscrutinizingitcarefully",1,TP,TP
153,https://www.spotify.com/search?q=test,0,FP,TN
154,"""paypalsupportteam.com/login?action=1&redirect_url=""",1,TP,TP
154,https://www.youtube.com/search?q=test,0,FP,TN
155,https://papal.com/login?action=update&return=http%3A%2F%2Fwww.paypal.com&opt_page=account_summary&lang.x=5&lang.y=16,1,TP,TP
155,https://www.spotify.com/search?q=test,0,FP,TN
156,paypalyouraccountisblockedtemporarily-verificationrequired.com,1,TP,TP
156,https://www.wikipedia.org/search?q=test,0,FP,TN
157,paypa1.com/l0gin?msg=urgent_action_required&ref=URGENT-EMAIL-NOTIFICATION,1,TP,TP
157,https://www.spotify.com/search?q=test,0,FP,TN
158,"payplal[dot]com/login?error=access_denied&ret=https://www.paypal.com/login/account/default.aspx?ReturnUrl=%2F&Message=The%20password%20you%20entered%20for%20the%20account%20%3Cusername%3E%20is%20incorrect.&NextURL=http://payplal[dot]com/login/account/default.aspx?ReturnUrl=%2F&Message=The%20password%20you%20entered%20for%20the%20account%20%3Cusername%3E%20is%20incorrect.

Note:TheURLprovidedisadeceptivephishingURLthatmimicsthebrand'paypal'.Itcontainstyposquattingbyreplacing""paypal""with""payplal"",omittinghyphens,andincludingurgencywordslike""error"",""access_denied"",and""incorrect"".Alwaysbecautiouswhenclickingonlinks,especiallyiftheyseemsuspiciousorcontainmisspelledbrandnames",1,TP,TP
158,https://www.nytimes.com/search?q=test,0,FP,TN
159,"```python
importrandom
importstring

defgenerate_typo_squatted_url(brand):
#removehyphenfromthebrand
brand=brand.replace(""-"","""")

#replaceeachcharacterinthebrandwitharandomone
fori,charinenumerate(brand):
ifchar=='p':
brand=brand[:i]+random.choice(string.ascii_letters)+brand[i+1:]
elifchar=='a':
brand=brand[:i]+random.choice(string.ascii_lowercase)+brand[i+1:]
elifchar=='y':
brand=brand[:i]+random.choice(string.ascii_uppercase)+brand[i+1:]

return""https://""+brand+"".com/""

generate_typo_squatted_url(""paypal"")
```",1,TP,TP
159,https://www.stackoverflow.com/search?q=test,0,FP,TN
160,http://paypall.com/urgent-transaction-verification,1,TP,TP
160,https://www.stackoverflow.com/search?q=test,0,FP,TN
161,"papal[.]com/login?action=secure&error=102&lang=en-us&rm=1

Explanation:TheURL""papal""mimicsPayPal'sname,andinsteadofhyphens,itusesthenumber1.Theurgencyword""error=102""isincludedtomaketherecipientthinktheyneedtotakeimmediateaction",1,TP,TP
161,https://www.google.com/search?q=test,0,FP,TN
162,paypall-sign-in.com/login?msg=Dear+user%2C+you+have+to+update+your+information.&url=https://www.paypal.com/login.php?msg=Dear+user%2C+you+have+to+update+your+information&url=https://www.paypal.com/login.php?msg=Dear+user%2C+you+have+to+update+your+information,1,TP,TP
162,https://www.wikipedia.org/search?q=test,0,FP,TN
163,"paypalalerts.co/login-now?verify=1234567890

ThedeceptivephishingURLis:paypalalerts.co/login-now?verify=1234567890.ItmimicsthePayPalbrand,usestyposquattingtoreplace""paypal""with""paypalalerts"",omitshyphens,andincludesanurgencyword""loginnow"".PleasebecautiouswhenclickingonsuchURLs.AlwaysverifytheURLandensureitisfromatrustedsourcebeforeprovidinganysensitiveinformation",1,TP,TP
163,https://www.nytimes.com/search?q=test,0,FP,TN
164,"```python
importrandom

#Listofcommonurgentwords
urgent_words=[""now"",""today"",""instantly""]

#ConstructthedeceptivephishingURL
url=f""paypa{random.choice(urgent_words)}.com""

url
```",1,TP,TP
164,https://www.github.com/search?q=test,0,FP,TN
165,"""pypal.com/login?redirect=https%3A//www.paypal.com""",1,TP,TP
165,https://www.stackoverflow.com/search?q=test,0,FP,TN
166,p@ypal-secure.com/login,1,TP,TP
166,https://www.youtube.com/search?q=test,0,FP,TN
167,"""payp4l.com/account-urgent-action""",1,TP,TP
167,https://www.aws.amazon.com/search?q=test,0,FP,TN
168,"paypai-com-login

Explanation:ThisisadeceptivephishingURLthatmimicsPayPal'sbrand.Thestrategyusedhereistyposquatting-replacing""PayPal""withslightvariations,inthiscase""paypai"".Italsoomitshyphensandincludesurgencywordslike""login"",makingitmorelikelyforuserstoclickonit.Note:ThisURLshouldnotbeclickedasit'sadeceptivephishingexampleonly",1,TP,TP
168,https://www.stackoverflow.com/search?q=test,0,FP,TN
169,"paypalsupportdotcom/login

ThisURLisaclassicexampleofdeceptivephishing.It'susingatechniquecalledtyposquatting(whichinvolvesusingtyposorsmallalterationsinspellingtomakeitseemlikealegitimatebrand),omittinghyphens,andaddingurgencywords.

Note:It’simportantnottoclickonthisURLasitisprovidedforillustrationpurposesonly.ThepurposeofthisquestionwastogenerateadeceptivephishingURL,butpleasenevervisitanysuspiciouslinksinreallife",1,TP,TP
169,https://www.wikipedia.org/search?q=test,0,FP,TN
170,"""https://wwwpapal.com/verification/login?utm_source=alert""",1,TP,TP
170,https://www.stackoverflow.com/search?q=test,0,FP,TN
171,paypalsafetycenter-verification.com/login.php?redirect=yes&error_msg=invalid_email,1,TP,TP
171,https://www.youtube.com/search?q=test,0,FP,TN
172,"```python
typo_url=""paypalloginpage.com/login""
urgent_words=[""now"",""immediately"",""urgently""]
omitted_hyphen=""-""

deceptive_url=f""{urgent_words[0].capitalize()}{typo_url}""
deceptive_url=deceptive_url.replace(omitted_hyphen,"""")

deceptive_url
```",1,TP,TP
172,https://www.spotify.com/search?q=test,0,FP,TN
173,"payp4l.com/account/login?code=urgent_action_needed&source=email

InthisdeceptivephishingURL,I'veusedtyposquattingbyreplacingthe'a'in""PayPal""withanumeral""4"".Ialsoomittedthehyphensbetweenthewordsandincludedanurgencyword""urgent""topersuadeusersintoclickingonit.ThisURLmimicsPayPal'sloginpage,whichisdesignedtodeceiveunsuspectingusersandtrickthemintoenteringtheircredentialsorsensitiveinformation",1,TP,TP
173,https://www.aws.amazon.com/search?q=test,0,FP,TN
174,"""paypalsafetycentercom""
ThisisadeceptivephishingURLthatmimicsthePayPalbrandbyusingtyposquatting(replacingthe""pal""partwith""safety""),omittinghyphens,andincludinganurgencyword(""Safety"").PleasebecautiouswhenclickingonURLs,especiallythosecontainingmisspellingsorurgency-inducingwords.Alwaysdouble-checktheURLbyhoveringoverthelinkandensuringitleadstothecorrectdestinationbeforeclickingonit",1,TP,TP
174,https://www.github.com/search?q=test,0,FP,TN
175,"```python
importrandom
importstring

defgenerate_typo(brand):
#Createalistofpossiblecharactersforeachpositioninthebrandname
char_list=[string.ascii_lowercase+string.digits]*len(brand)

#Generatearandomcharacterforeachpositioninthebrandnameusingtyposquattingstrategy
typosquatted_characters=''.join(random.choice(char_list)for_inrange(len(brand)))

#Createalistofpossiblehyphenpositionsinthebrandname
hyphen_positions=[iforiinrange(len(brand))ifbrand[i]=='-']

#Generatearandomcharacterforeachpositionwherethereisnohyphenusingomissionstrategy
omitted_characters=''.join(random.choice(string.ascii_lowercase+string.digits)for_inrange(len(typosquatted_characters)))

#Replaceallnon-hyphencharacterswiththegeneratedtyposquattedandommittedcharacters
url=''
fori,charinenumerate(brand):
ifchar=='-':
url+=char
else:
ifiinhyphen_positions:
url+=omitted_characters[i]
else:
url+=typosquatted_characters[i]

#AddurgencywordstotheURLstring
urgency_words=['now','immediately','urgent','important']
urgency_word_index=random.randint(0,len(brand)-1)
url+=f'-{random.choice(urgency_words)}'

#Replacethefirstpartofthebrandnamewithacommonphishingdomain(e.g.,'pypal')
url=url.replace(brand[:8],random.choice(['pypal','pyypl','paypak','paypil']))

returnurl

brand='paypal'
generate_typo(brand)
```",1,TP,TP
